11,3,570,149.46,12.094,0.67686,148.41,12.129,0.66363,149.38,12.334,0.67655,0.67237
11,3,580,149.71,12.274,0.67563,150.52,12.265,0.67212,150.33,12.337,0.66998,0.67258
11,3,590,149.72,12.369,0.6696,151.98,12.436,0.67941,151.96,12.35,0.66851,0.67252
11,3,600,150.07,12.4,0.66194,152.75,12.609,0.68321,154.05,12.411,0.67242,0.67257
11,3,610,151.12,12.402,0.65608,152.98,12.755,0.68254,156.21,12.539,0.67989,0.67292
11,3,620,152.93,12.416,0.65464,152.99,12.853,0.67787,158.04,12.722,0.68796,0.67361
11,3,630,155.26,12.474,0.65839,153.1,12.9,0.67081,159.25,12.927,0.69395,0.67452
11,3,640,157.67,12.587,0.66604,153.57,12.904,0.66368,159.73,13.116,0.69622,0.67545
11,3,650,159.67,12.743,0.67498,154.45,12.887,0.65875,159.55,13.252,0.69437,0.67616
11,3,660,160.92,12.912,0.68254,155.62,12.868,0.65735,158.96,13.317,0.68914,0.67646
11,3,670,161.29,13.059,0.68692,156.83,12.866,0.65942,158.26,13.311,0.68213,0.67625
11,3,680,160.94,13.157,0.68749,157.82,12.886,0.66374,157.76,13.253,0.67542,0.67561
11,3,690,160.17,13.195,0.68484,158.4,12.926,0.66853,157.61,13.175,0.67089,0.67479
11,3,700,159.37,13.18,0.68038,158.52,12.972,0.67212,157.78,13.108,0.66954,0.67403
11,3,710,158.84,13.133,0.67595,158.25,13.008,0.67346,158.11,13.073,0.67099,0.67347
11,3,720,158.7,13.077,0.67316,157.77,13.022,0.67246,158.38,13.072,0.67386,0.67316
11,3,730,158.88,13.036,0.67282,157.28,13.009,0.66988,158.4,13.093,0.6765,0.67307
11,3,740,159.21,13.022,0.67467,156.95,12.974,0.66697,158.12,13.117,0.67768,0.67312
11,3,750,159.45,13.032,0.67768,156.84,12.929,0.66492,157.56,13.125,0.67691,0.67319
11,3,760,159.4,13.055,0.68054,156.91,12.884,0.66442,156.82,13.104,0.6744,0.67314
11,3,770,158.99,13.074,0.6822,157.04,12.848,0.66554,156.05,13.054,0.67086,0.6729
11,3,780,158.25,13.076,0.68214,157.12,12.825,0.66786,155.37,12.98,0.66729,0.67246
11,3,790,157.29,13.053,0.6804,157.06,12.815,0.67064,154.9,12.897,0.66462,0.67191
11,3,800,156.3,13.004,0.67742,156.8,12.812,0.67311,154.65,12.818,0.66348,0.67136
11,3,810,155.42,12.938,0.67397,156.36,12.812,0.67462,154.59,12.758,0.66399,0.67088
11,3,820,154.81,12.865,0.67093,155.81,12.807,0.67489,154.63,12.721,0.66577,0.67054
11,3,830,154.5,12.8,0.66906,155.25,12.795,0.67404,154.7,12.708,0.66814,0.67042
11,3,840,154.45,12.753,0.66875,154.8,12.774,0.67256,154.69,12.712,0.67028,0.67053
